zdaid;zdaversion;zdacreated;zdachanged;zdaname;zdaxepsg2154;zdayepsg2154;zdcid;zdapostalregion;zdatown;zdatype
56239;56239-67561;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Autheuil;680774;6846838;67561;77377;Presles-en-Brie;onstreetBus
56235;56235-67731;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;ZI Chevalier;676884;6851966;67731;77350;Ozoir-la-Ferrière;onstreetBus
56240;56240-67531;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;La Brosse;681784;6845670;67531;77377;Presles-en-Brie;onstreetBus
56144;56144-67635;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Maison des Associations;688370;6849053;67635;77091;Les Chapelles-Bourbon;onstreetBus
56159;56159-67727;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Collège Gérard Philipe;676237;6851752;67727;77350;Ozoir-la-Ferrière;onstreetBus
56156;56156-67621;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Collège Hutinel;681443;6848819;67621;77215;Gretz-Armainvilliers;onstreetBus
56184;56184-67666;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;La Houssiette;690852;6849939;67666;77229;La Houssaye-en-Brie;onstreetBus
56198;1350670-1350669;2014-12-29T00:00:00+00:00;2026-06-03T12:01:10+00:00;La Salle des Fêtes;687429;6852370;67748;77336;Neufmoutiers-en-Brie;onstreetBus
44365;44365-67678;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Place Augereau;690785;6850367;67678;77229;La Houssaye-en-Brie;onstreetBus
44350;725798-1435428;2014-12-29T00:00:00+00:00;2026-06-03T12:01:10+00:00;Stade Lucien Destal;671303;6842895;485892;77053;Brie-Comte-Robert;onstreetBus
56251;56251-67556;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Croix Blanche;671091;6846546;67556;77450;Servon;onstreetBus
56260;56260-67626;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Cottages;683610;6848937;67626;77470;Tournan-en-Brie;onstreetBus
56265;56265-67638;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Pompiers;683824;6849066;67638;77470;Tournan-en-Brie;onstreetBus
56272;56272-67633;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Rue de Villé;683468;6849074;67633;77470;Tournan-en-Brie;onstreetBus
55132;55132-72888;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Haie Griselle;663409;6850975;72888;94004;Boissy-Saint-Léger;onstreetBus
55148;828201-828204;2014-12-29T00:00:00+00:00;2026-06-03T12:01:10+00:00;Pierre Guérin;669308;6845940;67537;77450;Servon;onstreetBus
55209;55209-67534;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Cossigny;676580;6845808;67534;77114;Chevry-Cossigny;onstreetBus
43337;43337-67413;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Gymnase;670712;6843057;67413;77053;Brie-Comte-Robert;onstreetBus
44646;44646-62073;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Robert Schuman;673271;6827883;62073;77285;Le Mée-sur-Seine;onstreetBus
44740;44740-67660;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Rue de Pontault;671791;6849849;67660;77249;Lésigny;onstreetBus
56740;1251296-1251297;2014-12-29T00:00:00+00:00;2026-06-03T12:01:10+00:00;Campus Sainte-Thérèse Ouest;675385;6851718;67725;77350;Ozoir-la-Ferrière;onstreetBus
43577;43577-1009900;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;La Plaine;667027;6844225;462639;94056;Périgny;onstreetBus
42326;861864-861865;2014-12-29T00:00:00+00:00;2026-06-03T12:01:10+00:00;Bertagnes;676393;6828715;62128;77394;Rubelles;onstreetBus
42575;42575-62070;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Château d'Eau;692122;6827720;62070;77086;La Chapelle-Gauthier;onstreetBus
53696;53696-62485;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Changeard;697140;6838904;62485;77135;Courpalay;onstreetBus
49283;49283-68018;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Cité Scolaire;706769;6858154;68018;77131;Coulommiers;onstreetBus
49212;49212-62294;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Bisseaux;694072;6832945;62294;77010;Aubepierre-Ozouer-le-Repos;onstreetBus
49352;49352-68074;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Monthérand;694826;6858932;68074;77219;Guérard;onstreetBus
49347;49347-68029;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Pommeraie;696766;6858361;68029;77219;Guérard;onstreetBus
49331;49331-67766;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Les Bordes;700693;6853244;67766;77176;Faremoutiers;onstreetBus
51629;51629-67726;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;La Louveterie;701560;6851578;67726;77400;Saint-Augustin;onstreetBus
49406;49406-67802;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Boulangerie;693824;6854417;67802;77318;Mortcerf;onstreetBus
49538;49538-1439787;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Bagneaux;692379;6833980;486069;77317;Mormant;onstreetBus
49527;49527-588594;2014-12-29T15:31:51+00:00;2026-06-03T12:01:10+00:00;Mairie;705841;6839557;62518;77357;Pécy;onstreetBus
490563;1522669-1522673;2023-12-26T15:13:40+00:00;2026-06-02T05:18:22+00:00;George Sand;656654;6838876;490564;91521;Ris-Orangis;onstreetBus
56741;56741-63376;2014-12-29T15:31:51+00:00;2026-06-01T16:07:19+00:00;Centre;634772;6849901;63376;78620;Toussus-le-Noble;onstreetBus
46687;1149922-1149921;2014-12-29T00:00:00+00:00;2026-06-01T14:29:59+00:00;Cours Général de Gaulle / Fontaine Henri IV;640650;6857049;69498;92022;Chaville;onstreetBus
53046;1455295-1455297;2014-12-29T15:31:51+00:00;2026-06-01T14:27:02+00:00;Place des Monseaux / Petit Vaux;650547;6841584;60934;91216;Épinay-sur-Orge;onstreetBus
48255;48255-60601;2014-12-29T15:31:51+00:00;2026-06-01T14:22:33+00:00;Place de la Paix;646400;6838117;60601;91425;Montlhéry;onstreetBus
493372;1802192-1244805;2025-06-14T11:05:24+00:00;2026-06-01T13:53:51+00:00;Théâtre Gérard Philipe;652312;6871105;72327;93066;Saint-Denis;onstreetBus
45504;1802183-1558047;2014-12-29T00:00:00+00:00;2026-06-01T13:52:45+00:00;Square Sainte-Odile;648382;6865467;71470;75117;Paris 17e;onstreetBus
487992;1792040-1792042;2023-06-22T10:07:56+00:00;2026-06-01T13:49:37+00:00;Rue de la Forêt;664543;6806674;487993;77485;Le Vaudoué;onstreetBus
49416;1802615-1802616;2014-12-29T15:31:51+00:00;2026-06-01T13:07:55+00:00;Lavoir (Rue du Château);704438;6857945;67995;77320;Mouroux;onstreetBus
47191;1802614-1809261;2014-12-29T15:31:51+00:00;2026-06-01T13:07:43+00:00;Lavoir (Rue de Saint-Vincent);704677;6855960;67898;77320;Mouroux;onstreetBus
487149;1802577-1802578;2023-05-22T15:36:35+00:00;2026-06-01T12:50:13+00:00;Hippodrome (D4);667415;6854813;487150;94060;La Queue-en-Brie;onstreetBus
495459;1785022-1802521;2026-04-02T09:58:32+00:00;2026-06-01T12:15:48+00:00;Briquetterie;701226;6878353;495866;77231;Isles-les-Meldeuses;onstreetBus
47123;1802467-1802468;2014-12-29T00:00:00+00:00;2026-06-01T09:50:13+00:00;Fontaine Sèche;676681;6796264;479926;77431;Saint-Pierre-lès-Nemours;onstreetBus
42952;1802463-1802464;2014-12-29T15:31:51+00:00;2026-06-01T09:48:31+00:00;Église Saint-Pierre;646598;6865109;71421;92051;Neuilly-sur-Seine;onstreetBus
52824;1802420-1196142;2014-12-29T00:00:00+00:00;2026-06-01T07:54:54+00:00;Bellevue - Montjay;639899;6843115;62642;91471;Orsay;onstreetBus
43978;1636098-1209714;2014-12-29T00:00:00+00:00;2026-05-31T13:04:31+00:00;Hôpital de Montfermeil;668527;6866854;73329;93047;Montfermeil;onstreetTram
49315;1802331-1802332;2014-12-29T15:31:51+00:00;2026-05-29T15:03:26+00:00;Église;681371;6841919;62581;77136;Courquetaine;onstreetBus
51041;51041-61045;2014-12-29T15:31:51+00:00;2026-05-29T14:59:17+00:00;Montagne Pavée;652884;6842713;61045;91589;Savigny-sur-Orge;onstreetBus
54823;54823-65681;2014-12-29T15:31:51+00:00;2026-05-29T14:56:22+00:00;Gay Lussac;660748;6876009;65681;95277;Gonesse;onstreetBus
56153;1533098-1533099;2014-12-29T15:31:51+00:00;2026-05-29T13:46:46+00:00;Jean Gabin;675474;6847839;67576;77114;Chevry-Cossigny;onstreetBus
56236;56236-67657;2014-12-29T15:31:51+00:00;2026-05-29T13:45:04+00:00;Clos Prieur;673277;6849772;67657;77180;Férolles-Attilly;onstreetBus
51780;1802146-1802147;2014-12-29T15:31:51+00:00;2026-05-29T07:56:25+00:00;Rond-point du Haut Gency;630247;6883562;66829;95127;Cergy;onstreetBus
490765;1802143-1533559;2024-01-19T17:14:35+00:00;2026-05-29T07:54:48+00:00;Romainville - Carnot;658982;6864991;71947;93063;Romainville;metroStation
49477;1802125-1802126;2014-12-29T15:31:51+00:00;2026-05-28T17:37:44+00:00;Place de l'Église;724627;6853162;67770;77423;Saint-Martin-des-Champs;onstreetBus
54565;1802095-1802096;2014-12-29T15:31:51+00:00;2026-05-28T16:56:03+00:00;L.T.T.;634567;6878053;66121;78172;Conflans-Sainte-Honorine;onstreetBus
47407;47407-1352902;2014-12-29T15:31:51+00:00;2026-05-28T15:15:32+00:00;Marché;644164;6865025;71412;92062;Puteaux;onstreetBus
50596;50596-71441;2014-12-29T15:31:51+00:00;2026-05-28T15:06:35+00:00;Paul Lafargue;644734;6865349;71441;92062;Puteaux;onstreetBus
43471;43471-72604;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Jean-Pierre Timbaud;658966;6869530;72604;93029;Drancy;onstreetBus
44896;44896-70706;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Stade de la Marche;638469;6860066;70706;92076;Vaucresson;onstreetBus
44891;44891-1432388;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Stade Charles Sage;660411;6869727;72609;93029;Drancy;onstreetBus
42215;42215-72543;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Argonne - Bois de Groslay;661033;6868818;72543;93029;Drancy;onstreetBus
42209;42209-69584;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Antonypôle;649539;6848418;69584;92002;Antony;onstreetBus
44848;1363585-1363586;2014-12-29T00:00:00+00:00;2026-05-13T13:09:21+00:00;Sous-Préfecture - Jules Ferry;662024;6859771;71600;94052;Nogent-sur-Marne;onstreetBus
55522;55522-73121;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Foch;664110;6859268;73121;94058;Le Perreux-sur-Marne;onstreetBus
42281;42281-72584;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Barbusse - Croizat;660209;6869317;72584;93029;Drancy;onstreetBus
42269;42269-1251789;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Avenue Lombart;648079;6854019;70091;92071;Sceaux;onstreetBus
461962;1232555-1667426;2018-07-09T00:00:00+00:00;2026-05-13T13:09:21+00:00;Théâtre - Mairie;648308;6850760;420255;92002;Antony;onstreetBus
42357;42357-70852;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Bois Préau;639406;6864319;70852;92063;Rueil-Malmaison;onstreetBus
43678;1351031-1351030;2014-12-29T00:00:00+00:00;2026-05-13T13:09:21+00:00;Lelégard;641464;6860496;70723;92064;Saint-Cloud;onstreetBus
43654;43654-70828;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Le Parc;638500;6863858;70828;92063;Rueil-Malmaison;onstreetBus
53149;53149-1365237;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Ombraies;641420;6865254;483401;92050;Nanterre;onstreetBus
53151;53151-70861;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Garches;641951;6864549;70861;92050;Nanterre;onstreetBus
53152;53152-70921;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Place des Marronniers;640724;6866046;70921;92050;Nanterre;onstreetBus
53153;53153-70875;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Les Louvetiers;642301;6864876;70875;92050;Nanterre;onstreetBus
53161;53161-70529;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Les 7 Arbres;658311;6857411;70529;94046;Maisons-Alfort;onstreetBus
53168;53168-70254;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Inkermann;662414;6855390;70254;94068;Saint-Maur-des-Fossés;onstreetBus
43790;43790-69530;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Les Sapins Bleus;639439;6858213;69530;92077;Ville-d'Avray;onstreetBus
43784;43784-63265;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Les Ruelles;645103;6847876;63265;91377;Massy;onstreetBus
42452;42452-1335798;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Caserne des Pompiers;648773;6870154;420660;92036;Gennevilliers;onstreetBus
53171;53171-70168;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Square Beaurepaire;661568;6854607;70168;94068;Saint-Maur-des-Fossés;onstreetBus
53183;53183-71660;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Clément Vienot;659762;6860987;71660;94080;Vincennes;onstreetBus
42437;42437-63351;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Carnot;645958;6849269;63351;91645;Verrières-le-Buisson;onstreetBus
43877;43877-73079;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Lycée Marx Dormoy;665880;6857560;73079;94017;Champigny-sur-Marne;onstreetBus
473851;1106069-1802174;2019-03-25T00:00:00+00:00;2026-05-13T13:09:21+00:00;Gare de Sevran Beaudottes;665115;6872040;73491;93071;Sevran;onstreetBus
42510;974405-974422;2014-12-29T00:00:00+00:00;2026-05-13T13:09:21+00:00;Cucheron;651112;6848419;63315;91689;Wissous;onstreetBus
473835;1374518-1809754;2019-03-25T00:00:00+00:00;2026-05-13T13:09:21+00:00;Nanterre - Ville RER;641053;6866430;70940;92050;Nanterre;onstreetBus
473846;1105990-1119803;2019-03-25T00:00:00+00:00;2026-05-13T13:09:21+00:00;Palaiseau - Villebon RER - Général Leclerc;643943;6845411;63067;91477;Palaiseau;onstreetBus
42685;42685-67873;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Collège Condorcet;672142;6855834;67873;77373;Pontault-Combault;onstreetBus
52095;1320647-1320648;2014-12-29T00:00:00+00:00;2026-05-13T13:09:21+00:00;ZI Montavas;649728;6847483;63245;91689;Wissous;onstreetBus
53323;53323-71392;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Pigalle - Chaptal;651223;6864729;71392;75109;Paris 9e;onstreetBus
54654;54654-70689;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Matignon;639779;6858940;70689;92077;Ville-d'Avray;onstreetBus
53327;53327-66344;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Chemin des Coutures;653876;6878980;66344;95585;Sarcelles;onstreetBus
53326;53326-66382;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Bois d'Ecouen;653764;6879359;66382;95205;Écouen;onstreetBus
54669;54669-70760;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Laboratoire Debat;641338;6861800;70760;92033;Garches;onstreetBus
54678;54678-70697;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Mairie;639606;6859225;70697;92047;Marnes-la-Coquette;onstreetBus
473577;1099438-70829;2019-03-18T00:00:00+00:00;2026-05-13T13:09:21+00:00;Gare de Suresnes - Mont Valérien;642876;6863802;70829;92073;Suresnes;onstreetBus
462868;1017394-63703;2019-01-10T00:00:00+00:00;2026-05-13T13:09:21+00:00;Louvois;640927;6853626;63703;78640;Vélizy-Villacoublay;onstreetBus
462864;1559916-1244792;2019-01-10T00:00:00+00:00;2026-05-13T13:09:21+00:00;L'Onde (Maison des Arts);639767;6853838;73918;78640;Vélizy-Villacoublay;onstreetBus
473510;1324058-70412;2019-03-15T00:00:00+00:00;2026-05-13T13:09:21+00:00;Val Fleury RER;644268;6856690;70412;92048;Meudon;onstreetBus
462872;1017434-1232981;2019-01-10T00:00:00+00:00;2026-05-13T13:09:21+00:00;Mairie de Vélizy;640609;6853657;63706;78640;Vélizy-Villacoublay;onstreetBus
43967;43967-70858;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Mairie;639956;6864546;70858;92063;Rueil-Malmaison;onstreetBus
42613;42613-1208941;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Cimetière;666935;6860012;479919;93051;Noisy-le-Grand;onstreetBus
42609;42609-72139;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Chevreul;646180;6867740;72139;92009;Bois-Colombes;onstreetBus
52172;1351057-1351058;2014-12-29T00:00:00+00:00;2026-05-13T13:09:21+00:00;Les Aérostiers;669479;6859125;73116;93051;Noisy-le-Grand;onstreetBus
52173;52173-68229;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Collège Armand Lanoux;669503;6861457;68229;77083;Champs-sur-Marne;onstreetBus
52187;52187-70160;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Guynemer;662269;6854544;70160;94068;Saint-Maur-des-Fossés;onstreetBus
52191;52191-1362904;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Alma;662879;6854195;70092;94068;Saint-Maur-des-Fossés;onstreetBus
484384;1404370-1437067;2022-06-16T21:04:33+00:00;2026-05-13T13:09:21+00:00;Paris - Huntziger;648937;6867029;72086;92024;Clichy;onstreetBus
460395;931449-1182802;2018-03-22T00:00:00+00:00;2026-05-13T13:09:21+00:00;Lycée International;666327;6860087;73149;93051;Noisy-le-Grand;onstreetBus
473609;1273235-64021;2019-03-18T00:00:00+00:00;2026-05-13T13:09:21+00:00;Gare de Versailles - Rive Droite;636408;6856978;64021;78646;Versailles;onstreetBus
425721;834226-1489229;2017-01-13T00:00:00+00:00;2026-05-13T13:09:21+00:00;Lycée Polyvalent Jean Jaurès;645185;6852178;488232;92019;Châtenay-Malabry;onstreetBus
52247;869145-869146;2014-12-29T00:00:00+00:00;2026-05-13T13:09:21+00:00;Avenue de la Paix;646485;6857814;70574;92040;Issy-les-Moulineaux;onstreetBus
52265;52265-70827;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;D'Estienne d'Orves;643337;6863843;70827;92073;Suresnes;onstreetBus
52266;877764-877765;2014-12-29T00:00:00+00:00;2026-05-13T13:09:21+00:00;Les Géraniums;641454;6863989;70833;92063;Rueil-Malmaison;onstreetBus
473326;1096287-1209701;2019-03-13T00:00:00+00:00;2026-05-13T13:09:21+00:00;Place d'Italie;652745;6859263;71033;75113;Paris 13e;onstreetBus
412392;1318423-1318424;2021-08-11T00:00:00+00:00;2026-05-13T13:09:21+00:00;Lycée Fustel de Coulanges;646012;6848302;412722;91377;Massy;onstreetBus
54832;1272982-1272983;2014-12-29T00:00:00+00:00;2026-05-13T13:09:21+00:00;Laïcité;659220;6875936;65667;95277;Gonesse;onstreetBus
54839;54839-72597;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Cité des Coquelicots;660519;6869611;72597;93029;Drancy;onstreetBus
412393;475023-483508;2015-02-12T18:04:09+00:00;2026-05-13T13:09:21+00:00;Paul Lescop (Rue des Agglomères);640231;6866574;412723;92050;Nanterre;onstreetBus
473305;1373493-1119786;2019-03-12T00:00:00+00:00;2026-05-13T13:09:21+00:00;Noisy - Champs RER;669013;6860336;73163;93051;Noisy-le-Grand;onstreetBus
463945;1036966-1339116;2019-02-22T00:00:00+00:00;2026-05-13T13:09:21+00:00;Pyramide - Parc Floral;658716;6860082;482804;75112;Paris 12e;onstreetBus
412363;1328710-1328711;2021-08-26T00:00:00+00:00;2026-05-13T13:09:21+00:00;Charles Gide (Rue de la République);659326;6869230;412565;93029;Drancy;onstreetBus
463916;1035442-71197;2019-02-22T00:00:00+00:00;2026-05-13T13:09:21+00:00;Dupleix;648083;6861488;71197;75115;Paris 15e;onstreetBus
42820;42820-70859;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Danielle Casanova;639589;6864571;70859;92063;Rueil-Malmaison;onstreetBus
51081;51081-72250;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Mairie;648306;6869621;72250;92036;Gennevilliers;onstreetBus
51085;51085-70476;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Place d'Armes;661351;6857042;70476;94068;Saint-Maur-des-Fossés;onstreetBus
51086;51086-70444;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Bourgogne;661964;6856786;70444;94068;Saint-Maur-des-Fossés;onstreetBus
51092;51092-1122575;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Sonia Delaunay;665296;6857273;73071;94017;Champigny-sur-Marne;onstreetBus
51015;51015-72255;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Fosse Blanc;649271;6869689;72255;92036;Gennevilliers;onstreetBus
52347;52347-72234;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Victor Hugo;646035;6869335;72234;92025;Colombes;onstreetBus
52352;52352-72163;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Cloarec - Piscine;646158;6868364;72163;92009;Bois-Colombes;onstreetBus
51023;51023-70489;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Viaduc;644646;6857247;70489;92048;Meudon;onstreetBus
51029;51029-70572;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Carrefour de la Ferme;644821;6857730;70572;92048;Meudon;onstreetBus
52360;52360-70935;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Les Guilleraies;640079;6866405;70935;92050;Nanterre;onstreetBus
51036;51036-61011;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Centre Administratif;651829;6842306;61011;91589;Savigny-sur-Orge;onstreetBus
51042;51042-62699;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Les Bleuets;652517;6843415;62699;91589;Savigny-sur-Orge;onstreetBus
51044;51044-62770;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Cité des Tilleuls;651867;6843858;62770;91589;Savigny-sur-Orge;onstreetBus
473499;1097968-73096;2019-03-15T00:00:00+00:00;2026-05-13T13:09:21+00:00;Gare des Yvris - Noisy-le-Grand;669240;6858242;73096;93051;Noisy-le-Grand;onstreetBus
52384;52384-70808;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Worth;642761;6863413;70808;92073;Suresnes;onstreetBus
51055;804673-804674;2014-12-29T00:00:00+00:00;2026-05-13T13:09:21+00:00;Pierre Brossolette;650713;6845121;62993;91432;Morangis;onstreetBus
51058;51058-62797;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Grand Jardin;649285;6844051;62797;91161;Chilly-Mazarin;onstreetBus
51066;51066-71833;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Saint-Exupéry;661172;6863356;71833;93048;Montreuil;onstreetBus
473493;1097757-73098;2019-03-15T00:00:00+00:00;2026-05-13T13:09:21+00:00;Les Boullereaux - Champigny;664097;6858424;73098;94017;Champigny-sur-Marne;onstreetBus
51073;51073-71980;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;Masséna;663375;6865518;71980;93077;Villemomble;onstreetBus
51076;51076-72008;2014-12-29T15:31:51+00:00;2026-05-13T13:09:21+00:00;La Sablière;662597;6865854;72008;93010;Bondy;onstreetBus
462785;1365365-1365366;2019-01-10T00:00:00+00:00;2026-05-13T13:09:21+00:00;La Remise à Jorelle;662471;6866243;72033;93010;Bondy;onstreetBus
462795;1017360-1124321;2019-01-10T00:00:00+00:00;2026-05-13T13:09:21+00:00;Parc de Saint-Cloud;642884;6860577;70726;92064;Saint-Cloud;onstreetBus
